,hip1_hip2,hip1_hip2,hip1_hip2,hip2_upperlimb,hip2_upperlimb,hip2_upperlimb,upperlimb_knee,upperlimb_knee,upperlimb_knee,knee_ankle,knee_ankle,knee_ankle,ankle_toe1,ankle_toe1,ankle_toe1,toe1_toe2,toe1_toe2,toe1_toe2,,24.67001909
,length,orientation,likelihood,length,orientation,likelihood,length,orientation,likelihood,length,orientation,likelihood,length,orientation,likelihood,length,orientation,likelihood,,
344,2.759838329,154.8181775,0.053816259,44.24167191,128.7555883,0.182150662,116.1797471,115.1876333,0.84319365,110.5565243,73.59411942,0.943128765,10.90917663,84.67405272,0.821662188,37.64827939,172.2223425,0.22874552,,-8.781752705
345,287.3493918,109.2739176,0.055903077,250.6690628,290.4221812,0.139497668,143.3406183,120.2881291,0.145060062,98.06411297,74.06165389,0.738767684,10.8459991,37.79343625,0.614179015,49.00663116,170.0527882,0.46663633,,-14.34978301
346,4.377323074,299.4228009,0.086564422,47.84975735,136.7280753,0.189223647,104.7309922,113.2030345,0.671728373,115.2281569,67.5130344,0.727823436,6.442411928,70.23999753,0.513634026,34.93644983,170.4066169,0.266997278,,-0.716068936
347,0.425261574,256.6656785,0.966617942,42.80754269,135.7091274,0.969733298,104.281891,113.358347,0.993498921,107.1966941,67.90226039,0.94107753,14.30765428,76.82385218,0.948332667,36.37928511,175.6304436,0.92189765,,-1.260607442
348,0.77385118,136.9570661,0.970951676,40.65743298,133.5490969,0.980170131,105.5437185,111.0628518,0.972500503,104.2146122,64.86561542,0.966047883,15.84341525,75.43951659,0.965658963,37.27679583,175.6411513,0.949903011,,4.071532741
349,0.732704998,135.9877505,0.970977545,40.66241669,133.2725394,0.979871511,105.579677,111.1276008,0.972537518,104.2304191,64.84587863,0.965801179,15.84223081,75.53290796,0.965744495,37.27451246,175.5976093,0.950003028,,4.026520616
350,0.563105653,229.4436512,0.982146859,39.50431416,128.8383008,0.992235065,105.41318,106.3638008,0.992395759,104.2919762,62.28451649,0.972102225,15.3315954,76.75721605,0.968276858,36.44271056,174.2503868,0.942909479,,11.35168274
351,0.545224119,227.182758,0.98183167,39.53160489,128.8227763,0.992213845,105.3438601,106.3807525,0.99241966,104.2618432,62.31966591,0.972414494,15.40321849,76.47438823,0.968393207,36.44593463,174.2392197,0.94333452,,11.2995816
352,1.281444462,120.4721697,0.984501898,37.49477975,125.4468692,0.991053104,103.8100185,98.50110614,0.978364527,107.753781,61.58324732,0.961715579,14.21278874,75.34608456,0.978720307,34.42667092,171.6463433,0.947641909,,19.91564654
353,1.28497988,119.5669057,0.984467924,37.501314,125.5011858,0.991048932,103.8034887,98.4830344,0.978366494,107.7837158,61.57841599,0.961701989,14.20810438,75.44593488,0.978709042,34.40407088,171.627187,0.947213471,,19.93854961
354,1.314344428,119.7197471,0.984511375,37.46550859,125.4836056,0.991033196,103.816254,98.49717814,0.978271484,107.7833993,61.57012195,0.96196878,14.21795934,75.42698577,0.978707671,34.36184384,171.642876,0.948135614,,19.93269991
355,1.340360912,115.6985995,0.984365582,37.53877425,125.5091425,0.990897179,103.7298139,98.44851541,0.978126287,107.780831,61.59336702,0.961709201,14.24972866,75.71310518,0.978711247,34.3060759,171.6549994,0.94674325,,19.95811757
356,1.153653695,265.5074039,0.957149982,37.84921509,116.1103671,0.953263044,103.925128,86.51489975,0.996665776,107.3236656,63.15252663,0.97916609,14.32089614,63.07704818,0.95964694,35.37091876,160.037441,0.974079609,,30.33257362
357,1.152102361,264.3048092,0.95666945,37.83430017,116.115898,0.952933908,104.0056378,86.53086815,0.99665612,107.246619,63.10975604,0.979171276,14.33316918,63.01836592,0.959632277,35.37932912,160.0542388,0.974120736,,30.3593758
358,2.028928339,297.1245027,0.981069744,39.11499211,114.5616256,0.983044624,100.0407006,79.92076437,0.972936988,108.9597596,64.82356998,0.921782792,12.61679868,51.2943234,0.938709557,34.94384912,145.1080135,0.983104825,,35.25566564
359,2.027286208,297.707615,0.9810673,39.10668125,114.6325435,0.983024299,100.1776111,79.94771565,0.972874641,108.8822915,64.78721031,0.921628654,12.61483633,51.34555935,0.938977242,34.93743111,145.1318428,0.983072281,,35.26507404
360,2.043066363,340.5094588,0.975879908,38.1543097,114.8549289,0.976467371,99.76422321,78.8123708,0.994321227,113.6689006,61.52438489,0.979744613,14.00764804,52.33583776,0.951700091,33.72019967,142.6711456,0.992746115,,39.6632443
361,2.063127957,340.0480985,0.975871503,38.17908459,114.8576946,0.976493001,99.78245518,78.80310165,0.994345188,113.674505,61.52291949,0.979664922,14.02062411,52.31750803,0.951455295,33.7148375,142.7503146,0.992735505,,39.67397886
362,0.520621278,331.845069,0.937912822,36.49936864,110.8375426,0.939031065,103.3905745,78.22098893,0.998140156,112.3791558,50.05257541,0.960975349,13.86486287,34.29363051,0.958865643,37.4496009,123.3290927,0.976911902,,51.72643566
363,19.79986311,178.6810829,0.131330848,286.0287954,70.32368838,0.216820955,136.7852259,242.6323715,0.803870082,105.651152,49.6851262,0.525201619,15.77081661,38.12902273,0.531138301,36.60822143,119.6561467,0.266931176,,-112.3174976
364,1.445318439,65.80609728,0.110983759,220.3658376,233.9211742,0.29666245,113.7583898,75.80113416,0.894579887,105.6804299,42.6290774,0.417064786,11.57865203,39.49517085,0.28410989,11.38309112,165.2328943,0.092719942,,61.56978844
365,8.722261943,148.0067395,0.020709604,17.47008912,93.59118224,0.069493562,122.4633545,223.595877,0.691594779,114.854349,43.54230875,0.648649812,8.474269898,3.265465532,0.529209554,232.2555363,234.5281023,0.089833736,,-87.13818574
366,10.84591466,151.4364331,0.044023126,205.0270031,235.456952,0.08223331,103.7972414,72.86259737,0.961400867,105.0708165,40.56303868,0.556748867,21.4671539,21.41771323,0.240510941,23.39837942,186.5336139,0.044403881,,66.57436395
367,2.191732523,67.29342399,0.109290928,30.27225671,149.7975938,0.148450613,117.8329775,217.0349303,0.769181132,107.3961653,33.88217363,0.457605004,18.71666959,17.3899826,0.404474735,18.69815483,178.8593955,0.066069365,,-70.91710394
368,2.059964838,299.7344423,0.977587223,38.55102605,117.6582409,0.995291829,102.8380017,81.97306235,0.989579797,108.6238914,26.2092679,0.90544498,14.71977934,358.2039403,0.94301939,39.67572794,96.2869461,0.968123496,,71.81766975
369,2.03863279,299.6118619,0.977651477,38.55598846,117.7196405,0.995254278,102.8261505,81.93504916,0.989637315,108.5123495,26.24907678,0.906786442,14.80360313,358.1295846,0.944217443,39.59439148,96.27936406,0.968301713,,71.81587406
370,1.86346878,183.0308059,0.936231136,36.50542142,118.1224866,0.978807032,103.5173045,84.80706495,0.996665359,107.8436839,17.34344211,0.912600994,16.21963227,352.7722861,0.963789165,36.50086954,93.18000877,0.963691473,,77.84949294
371,1.900436375,182.143972,0.936595321,36.50359511,118.2345725,0.978843629,103.5097639,84.80742014,0.996653259,107.8710341,17.38624971,0.911918402,16.19439294,352.8235172,0.963529825,36.42513542,93.14198943,0.963528514,,77.80633014
372,2.261674457,318.2826139,0.972459197,40.55338525,124.1151828,0.993210733,101.7650015,88.22699096,0.987000346,108.5783759,10.4000464,0.911695123,18.68912744,354.3551919,0.960739613,37.06483453,90.46176175,0.913489878,,81.37296264
373,2.293887226,318.5969167,0.972374022,40.5657045,124.1188948,0.993153572,101.7663924,88.23367722,0.987147808,108.4530915,10.39335952,0.913609564,18.69502968,354.5955281,0.961190224,37.10576443,90.33725825,0.914396763,,81.37296326
374,174.8843503,240.0226132,0.088667154,186.7919805,64.02900107,0.329014182,111.5481116,184.8522923,0.215745658,110.1909047,1.878171074,0.513500094,16.05500766,0.984954938,0.26190871,20.66005936,179.4856542,0.105953425,,-6.730463386
375,0.871245236,271.672822,0.97634232,41.67919326,126.1932259,0.986937404,102.3785594,91.12860235,0.996259451,103.8383789,5.183601449,0.886514723,18.985729,342.8851555,0.91790688,37.02767305,81.45592934,0.883844018,,83.6877962
376,0.636707286,38.70004032,0.955720663,43.55854103,126.3272459,0.985033751,98.73907986,97.63345345,0.991261363,108.8107515,1.175833635,0.903491855,16.09004577,349.0166759,0.974340796,35.69170905,82.01556269,0.926860929,,81.19071291
377,2.033691551,73.72206971,0.099519551,55.55242555,118.2673764,0.254052132,93.18453677,104.8836703,0.164931059,125.0656904,1.620760277,0.506822824,18.04665272,11.39889404,0.453648329,38.59043212,88.74180816,0.098562628,,73.49556946
378,2.674456101,234.415897,0.959339619,45.16045428,125.0583799,0.991204619,101.4501763,103.3102944,0.992154837,110.0457411,359.2103393,0.884090781,12.52004596,358.2233576,0.963629127,34.06350944,78.68182606,0.89645505,,-282.5206337
379,2.652776116,231.3941632,0.962805271,45.02419504,124.7285738,0.992062688,100.0943187,104.8821111,0.986698508,103.0943657,3.700441095,0.917504966,17.61650377,345.7577767,0.970285416,33.42098114,83.63691855,0.925898612,,71.41744782
380,2.262406536,204.5023208,0.977532029,45.54330518,125.0133294,0.984649062,100.8303618,113.2361841,0.976441205,105.0885094,8.774460709,0.909047723,16.73782155,5.407714737,0.94459343,36.15858565,91.19907685,0.959330559,,57.98935518
381,2.188517761,253.4932999,0.982906103,48.13836261,129.1296387,0.976462781,101.817751,115.8773479,0.985585213,106.9953291,14.46141728,0.902819812,15.88230712,11.3454787,0.948299706,31.31801096,96.914944,0.931492865,,49.66123483
382,2.935815746,236.7800392,0.9898476,46.56752586,129.2030905,0.991985917,103.9565908,117.7211476,0.99732542,106.2809246,24.09777226,0.952834249,15.83409868,14.92617899,0.969603062,37.47119994,106.0254183,0.972563863,,38.1810801
383,2.777802386,235.1794074,0.989746928,46.52679332,129.3809561,0.991983652,103.9578687,117.6910954,0.997334361,106.2989859,24.11220263,0.95273751,15.81718415,14.72256779,0.969732702,37.52330144,105.9864152,0.972790241,,38.19670196
384,2.772033364,235.0279793,0.989881992,46.51463743,129.2726343,0.991948724,103.9806945,117.7187367,0.997347534,106.3080667,24.06749501,0.952750385,15.83262878,15.09693269,0.969783306,37.43631463,106.1025189,0.972848535,,38.2137683
385,2.356013604,238.3063127,0.988481581,46.2830713,130.1398781,0.991968095,103.7086721,117.6786485,0.997135401,104.753486,27.15582563,0.93166399,14.88604886,24.22870525,0.953711212,37.35696419,107.5174941,0.979778647,,35.16552591
386,4.646005263,214.1106506,0.155471087,219.6880684,85.32705291,0.047154456,121.205583,216.6434085,0.308400214,108.7450236,36.48812576,0.695602238,9.066107735,30.30116324,0.3257007,14.15987968,190.9895645,0.066325337,,-73.13153431
387,9.545593938,33.5085659,0.076781541,220.5845391,89.74941271,0.073488832,116.8932471,225.4118329,0.512698114,103.6222532,41.22739793,0.215052009,22.72160063,55.36885278,0.245740354,19.65585749,203.9737133,0.069463253,,-86.63923088
388,1.548423487,61.74799118,0.982846498,45.49673986,134.3521602,0.978933871,104.310313,116.4266143,0.997720361,110.3350616,58.84465701,0.962599754,15.16265989,59.68200165,0.94706136,36.25984791,148.20276,0.991931319,,4.728728724
389,1.567843739,61.18884918,0.982855678,45.52307688,134.3282928,0.978597939,104.2041267,116.4405464,0.997683585,110.3568274,58.88085755,0.962574124,15.21237679,59.52961773,0.94706732,36.26222497,148.2274305,0.991973996,,4.678596059
390,1.833433442,66.71857509,0.981737733,46.06653736,135.0969526,0.970492125,103.6403997,115.5655903,0.997644186,111.1935198,63.66387835,0.989344478,11.18486554,59.53980667,0.944601059,34.02980795,146.869788,0.976405442,,0.770531372
391,1.74296566,69.90659937,0.981782913,45.99861708,135.1396907,0.969736874,103.7201649,115.569193,0.997668803,111.2203125,63.64964832,0.989351988,11.15828663,59.51325468,0.944776714,34.02278485,146.8524615,0.976406038,,0.781158712
392,15.68908774,32.3266849,0.061841577,265.0515031,102.4019428,0.130288333,124.9394224,263.0495083,0.280011624,105.9004084,85.15713717,0.671832085,14.567672,28.89122662,0.344885349,45.33414081,139.603131,0.118756235,,-168.2066455
393,1.351945709,323.4214188,0.044507027,302.3533346,106.8815838,0.177295715,133.9291936,277.0093563,0.170909405,114.197972,83.42654782,0.875079215,9.204135694,53.46005791,0.684750915,36.0717893,167.5515335,0.469594002,,-180.4359041
394,9.988632735,291.573603,0.079561025,36.8466818,121.1116736,0.082961023,123.7384881,112.4368272,0.479339063,112.5414518,93.75229376,0.572484255,12.90908901,52.09181367,0.483839691,27.19926794,169.2788483,0.257260382,,-26.18912093
395,6.767495967,130.7390061,0.12858358,19.87222664,82.13785085,0.124102563,140.4269647,118.7499747,0.471497059,107.0386547,92.89383433,0.679967821,254.9796971,288.8362524,0.345644474,298.2362264,111.6179493,0.109037966,,-31.64380904
396,4.911974343,100.3166623,0.029001474,22.44967088,108.3285505,0.187044442,138.9882234,112.4474516,0.937776208,108.9299008,98.52422998,0.827703714,14.54619224,50.20268037,0.613973677,39.38109388,175.3901206,0.21296382,,-30.97168156
397,6.943924281,134.6509917,0.120170027,46.04354131,128.9521047,0.282815516,113.7723689,108.5680264,0.864298344,112.150967,94.29657098,0.760072112,13.74343854,113.3260234,0.590034068,31.01294422,181.4580729,0.348100901,,-22.86459737
398,4.180874795,138.0144042,0.177892596,53.36615928,125.9376099,0.37961325,106.9187186,106.9717691,0.954484344,111.2052903,95.76456043,0.673391163,14.49408465,64.44790996,0.632065535,50.32459096,184.2985656,0.351576507,,-22.73632955
399,9.664195289,82.14056038,0.082507253,38.92894527,136.0323223,0.723325968,118.0300591,110.8343646,0.968496203,109.138786,92.90731763,0.855014563,13.49959437,57.20909901,0.806657672,40.13204868,174.7240482,0.23570022,,-23.74168224
400,10.99516648,285.2991652,0.155318052,54.50170553,130.2058527,0.361056238,104.1243281,110.0559828,0.930891156,106.5442856,85.53972204,0.751805305,12.09621733,45.68330963,0.651703835,65.79780514,155.560549,0.145610303,,-15.59570487
401,1.582124195,103.5515035,0.089923561,49.10748634,124.429653,0.56723845,118.8986116,110.929439,0.897256136,107.8497908,83.18889954,0.964065075,7.927214782,120.9230488,0.866438508,37.41954266,177.3417089,0.326429367,,-14.11833858
402,286.9327284,290.4639233,0.068080246,46.83858462,133.073257,0.254146636,110.2881036,114.8502911,0.638285816,108.7803114,74.35264417,0.82361722,7.859478914,71.08668747,0.689057589,64.30899133,156.3798754,0.152074516,,-9.202935267
403,5.626679128,217.7919237,0.279508054,50.40557151,128.102561,0.244165421,110.6729968,113.048841,0.884282351,110.2193813,71.71809586,0.963386953,9.353744031,131.4991181,0.90803349,24.53779666,170.1717144,0.333709955,,-4.766936854
404,1.250500685,296.3470746,0.99051851,43.15259516,134.5000463,0.994566679,106.9852704,114.5360565,0.991350651,106.2958457,69.76968622,0.938785076,13.05523833,76.74016826,0.966661274,36.23332533,173.1988318,0.923239291,,-4.305742671
405,1.17329385,300.2744203,0.990541816,43.15388963,134.6590004,0.994552851,106.9566114,114.5015852,0.991338611,106.3077,69.78127422,0.939725399,13.01649346,76.73236836,0.966653585,36.26005069,173.0965958,0.923379004,,-4.282859427
406,0.803070248,335.6110614,0.09321031,31.45100408,97.40172307,0.049714893,153.4232313,126.6480906,0.118429452,100.0746322,57.37712007,0.180811226,15.38801379,61.90567719,0.544981062,35.98177942,161.8762523,0.10868153,,-4.025210699
407,13.99834926,35.08528275,0.035914212,41.88103662,138.6651114,0.079642504,128.0394729,115.5698601,0.71152097,112.2249404,67.14272523,0.795533419,8.61555354,62.7430577,0.757556856,36.94712815,170.9664454,0.384785831,,-2.712585302
408,2.776144147,134.7788951,0.987141848,37.33780051,134.7934013,0.988664985,106.1991379,107.6797259,0.987669826,103.4774315,63.21246205,0.974110603,16.26936671,76.85824304,0.970345914,37.06853039,175.1274726,0.95341146,,9.10781204
409,2.707055505,137.1745931,0.986985385,37.55417585,134.5512414,0.988404989,106.0744727,107.6887722,0.987697363,103.5645932,63.196213,0.974449873,16.1721061,77.01931052,0.970254302,37.05776463,175.0734308,0.953744888,,9.115014849
410,1.881405587,174.4691862,0.991849363,38.82633472,126.1652455,0.980457306,107.6316125,102.2498216,0.989148319,105.3529421,59.12099745,0.94066149,12.11251149,72.89066067,0.976067185,34.97003526,172.1173225,0.929300308,,18.6291809
411,1.861608675,174.3201891,0.991936922,38.82347054,126.178541,0.980348468,107.3665481,102.3782662,0.989371717,105.7075496,59.10892374,0.940832973,12.1200726,72.98651178,0.97576654,34.92245578,172.1043873,0.930414319,,18.51281001
412,2.538417603,176.7938759,0.994152486,37.13932557,124.0360903,0.985027194,106.7357735,97.29864276,0.991718352,102.929219,59.76205682,0.9866032,15.363273,69.22972212,0.968532145,35.99404088,170.6510409,0.947482347,,22.93930042
413,2.566142952,176.5858057,0.994134665,37.08786852,124.1169007,0.984992266,106.7132137,97.30750795,0.991587758,102.9666363,59.71687923,0.986559629,15.41988886,69.13939601,0.968619347,35.8662495,170.378071,0.94545722,,22.97561282
414,2.355518874,192.0718077,0.993029475,37.73900787,122.8353224,0.985953748,102.1540803,92.240837,0.984361529,108.6307411,59.27010465,0.988535583,12.45709016,71.20670617,0.981236517,34.55424246,161.6172492,0.965468884,,28.48905835
415,1.260824223,204.105082,0.988444686,37.20002053,121.9171211,0.980761111,104.3378569,88.28355832,0.995327711,106.4050209,59.60896314,0.94585979,15.17037767,49.94779469,0.952133238,34.35463409,159.1634402,0.979426384,,32.10747854
416,1.119459388,200.6525875,0.988583446,37.10963883,121.9088712,0.981040537,104.3250753,88.309423,0.995317936,106.376674,59.61011099,0.945914507,15.1469862,49.97387603,0.951857328,34.33012052,159.1223948,0.979265273,,32.08046601
417,1.153198957,202.2926643,0.988550425,37.09435381,121.9451874,0.981040716,104.3511296,88.30739612,0.995312095,106.4042738,59.59456011,0.945771754,15.13382546,50.08906624,0.951318026,34.37172563,159.1496819,0.97937727,,32.09804378
418,1.212012264,201.7232518,0.988521755,37.08300253,121.9015733,0.981166601,104.3531088,88.2926283,0.995323896,106.3805548,59.59057546,0.945868969,15.13326509,50.02979826,0.951722622,34.36501161,159.1210168,0.979423404,,32.11679624
419,1.240952633,202.0883818,0.988567233,37.1176329,121.9523653,0.981288433,104.3605857,88.25321966,0.995342374,106.2924723,59.60515644,0.945825458,15.11148363,49.8453388,0.950209141,34.39186408,158.9356302,0.979514837,,32.1416239
420,1.293634773,202.9772301,0.988281965,37.21748718,121.8262386,0.98053968,104.3286787,88.26157556,0.995357513,106.3024502,59.58463694,0.945889115,15.11371239,49.87882207,0.950403094,34.39464062,158.9527222,0.979558825,,32.1537875
421,1.94482445,347.213016,0.984660983,41.49195105,117.7215839,0.928969026,100.7574459,82.11611306,0.991521478,106.5550186,59.16968662,0.975238502,16.09496219,51.84820277,0.945382118,33.95429872,150.0842627,0.990022242,,38.71420032
422,1.319382676,136.4932326,0.976577997,37.9589141,113.6605313,0.980825067,101.7188758,76.28993278,0.994602799,110.8266593,50.22398617,0.916629314,16.72019057,31.63922361,0.920646787,34.09982431,126.5347397,0.970332742,,53.48608105
423,1.105001962,339.9731548,0.978363156,37.50259846,115.1471113,0.980718493,101.9248715,76.17809163,0.995322227,111.8681972,45.97952388,0.968262374,16.23795685,26.26124785,0.948869824,35.98679827,122.0629112,0.971922398,,57.84238449
424,9.250523719,34.2679159,0.132390618,238.8331371,68.28049092,0.207421988,114.8114126,223.5834725,0.853611708,107.8720798,40.15997017,0.403758734,12.51191905,28.31342311,0.26191166,249.831651,240.2170111,0.173436224,,-83.74344271
425,6.929168495,91.21209471,0.116733432,50.59024101,123.1739666,0.22560522,108.7548215,66.80400872,0.746538401,106.6290316,40.86111744,0.335434377,11.88390206,36.8174843,0.280969262,218.3897355,234.2535668,0.038284242,,72.33487384
426,2.040671035,101.0588593,0.109285802,46.1676346,111.7532659,0.504900396,106.2357342,75.89350184,0.927011013,105.7131179,37.93619503,0.119314909,15.1434362,71.22311187,0.169950455,214.0668086,236.5675007,0.027122766,,66.17030314
427,8.689980663,303.7440532,0.075889885,71.4564157,118.2552059,0.181968957,108.079635,64.99700922,0.832091093,104.7011008,41.94841178,0.256509662,17.09182877,23.7741978,0.121638983,223.6478498,232.788527,0.040248901,,73.054579
428,4.033816721,266.0682025,0.343450904,41.75632328,110.9971736,0.557124019,100.2221081,76.62301535,0.92049253,107.8236299,29.11521868,0.230600208,16.25539155,18.88219776,0.239761055,16.21468688,159.119795,0.033447593,,74.26176597
429,2.007784507,341.1302181,0.158536643,56.12051678,125.1066166,0.156449318,105.9948137,73.54702292,0.578232348,142.0254203,271.3065261,0.323181927,217.8179399,59.05795172,0.122440964,206.6456002,227.2431413,0.043687552,,-164.853549
430,0.679054971,235.4469138,0.950436294,39.73658352,123.4424798,0.987114906,101.6578143,81.53622556,0.996560574,109.1963162,21.62873923,0.911494434,16.11777248,0.971192513,0.922002196,35.52832153,94.11776627,0.920373321,,76.83503521
431,0.593017398,234.2287106,0.950939655,39.78961738,123.5163192,0.986877441,101.5971538,81.504437,0.996564925,109.18055,21.62296182,0.911334038,16.06308749,1.147398074,0.922192991,35.42389664,93.96740541,0.920817375,,76.87260118
432,5.412844454,172.7447306,0.121318251,19.25222829,81.54336202,0.23208046,134.7630167,195.4691243,0.324620813,124.0409206,11.75062668,0.648327887,8.960438959,345.6107775,0.305327237,129.0770413,188.182678,0.072648227,,-27.21975096
433,1.717863105,287.2216323,0.980145931,41.6158193,125.1051943,0.992879391,97.60259996,85.4233326,0.982008934,110.340051,16.12639345,0.895554066,17.11526983,349.7426111,0.972495317,35.56779422,98.19227093,0.954187393,,78.45027395
434,1.209332606,215.1048107,0.949542582,44.19062011,128.3386061,0.983106971,96.33260379,92.04447403,0.990952909,113.1052385,3.768656576,0.902659416,9.987227378,16.41672337,0.952568769,33.61835586,80.02469504,0.832886517,,84.18686939
435,1.57158437,171.9501906,0.954421759,44.62552734,127.6393783,0.984507203,97.8627303,95.66148728,0.989795327,108.5903305,5.119543466,0.921255469,17.83009039,354.8979362,0.961846232,37.2380434,86.4292912,0.896936655,,79.21896925
436,2.06713581,197.7566805,0.960350215,45.88214871,126.4030176,0.983302712,99.38494892,100.6321553,0.997011304,109.4324132,2.533846517,0.927190483,13.09961917,5.853596724,0.904908061,34.86215578,82.09611774,0.91011554,,76.83399821
437,2.081265116,198.0887516,0.959869623,45.86288897,126.3705982,0.982791543,99.40626419,100.6672661,0.997005105,109.4120753,2.53647736,0.927316785,13.14462978,5.755336703,0.904832482,34.85057694,82.11170591,0.910355687,,76.79625652
438,2.01514994,228.1751467,0.970096231,48.32562226,127.9635329,0.984946489,98.87902362,107.2009251,0.994689465,108.4972908,5.625588053,0.913946688,16.73114968,8.092410974,0.95105958,34.62821811,89.79192743,0.960556865,,67.17348681
439,2.541523938,225.85063,0.973944008,47.60246069,128.4716159,0.983869433,99.79372874,108.6827568,0.996122479,108.1003509,6.496164651,0.901370645,16.46209959,12.78179302,0.955298781,30.84908382,89.74210965,0.944568396,,64.82107858
440,2.424887292,215.7888851,0.976398826,48.69746489,129.313592,0.976352751,97.30952732,116.125299,0.98519063,106.8112458,18.99075442,0.931514502,15.24493531,7.081829285,0.918467939,36.55450789,96.55142715,0.94564414,,44.88394662
441,1.852629936,336.6300204,0.134346843,210.429519,80.85031214,0.280861825,132.7472263,212.3079409,0.164304942,109.968468,22.59614239,0.636396527,11.19539826,29.58052009,0.583674312,36.98369547,95.94984914,0.144304633,,-54.90408328
442,2.636669235,233.2191956,0.98274374,49.73002072,132.7655623,0.95504117,102.7336205,117.2991211,0.997163057,108.2801319,22.29436907,0.960012078,14.96909603,15.27974116,0.974124432,33.31484197,104.7708162,0.969041467,,40.40650984
443,2.680489289,234.6923673,0.982930541,49.84749892,132.7808868,0.954940498,102.6651382,117.3282003,0.99714756,108.2359031,22.2952985,0.960328698,15.00847821,15.55579298,0.974374413,33.27780201,104.5955477,0.968943834,,40.37650123
444,1.471821359,152.979615,0.068866998,53.11782568,126.1929428,0.142299265,112.9824921,116.3340627,0.260881424,108.7154982,27.61022394,0.501363933,14.64230241,24.2036537,0.557801068,14.56494777,156.2903057,0.065568417,,36.05571334
445,2.393325826,308.6492773,0.031395823,225.6065905,86.18346786,0.125983387,121.0260651,221.211372,0.587336004,112.2485955,39.16526325,0.493230402,2.951204204,27.33097796,0.334836841,8.566453717,106.4019289,0.039421827,,-80.37663524
446,0.961510904,165.587264,0.967071295,42.92014844,135.4523137,0.96510762,106.4377002,119.0935482,0.99579823,111.3658825,49.61109532,0.976909757,13.90437443,44.62972215,0.947822809,38.59858564,134.8773933,0.977894008,,11.29535649
447,0.495824252,91.52401708,0.984106958,43.34411308,133.8866608,0.983350396,106.015782,119.1420367,0.996453226,111.3961206,57.05179595,0.97009635,15.04846611,63.09567416,0.955499411,35.54188404,145.8890742,0.993355632,,3.806167363
448,2.20417444,322.4103612,0.185069144,8.262629975,20.13682526,0.075228006,167.8433902,128.828362,0.396198869,117.2596697,53.72213105,0.582013786,12.48049207,60.41413674,0.610791981,30.50212573,143.8726903,0.316976726,,-2.55049308
449,6.348101028,30.80257486,0.068971127,274.7994737,101.2747807,0.088020146,136.1600276,252.1638498,0.368164927,110.3308924,56.81882933,0.663503051,15.99685674,65.77350963,0.713208199,32.46001389,147.7790683,0.361344397,,-128.9826791
450,8.555158112,139.5873305,0.080139697,6.015593122,302.2553512,0.179386675,142.5261937,267.6237379,0.275351822,112.3515693,70.16538987,0.791297674,19.21970205,41.2699226,0.743514061,48.44481005,165.4535323,0.429904789,,-157.7891278
451,7.384295413,165.419133,0.019980311,7.775016487,49.19426955,0.131379962,8.27165309,230.1444515,0.049654037,43.43498525,336.2501033,0.358646065,14.6743708,87.59135859,0.440223694,38.77422639,175.1529419,0.562675118,,-386.3945548
452,11.41345973,233.6153769,0.01161778,51.60008198,135.8784867,0.017012,3.583179029,250.6011335,0.005129457,44.0379008,331.0871844,0.089641988,28.99640247,175.4863555,0.025784433,21.58841494,105.0911334,0.525263727,,-401.6883179
453,1.373400257,13.91202354,0.956077218,42.86608959,136.8266234,0.914711714,108.1776234,107.5420027,0.991499901,113.7367674,96.82001468,0.940424442,12.10830227,85.3916817,0.955052614,39.83369972,180.5426784,0.94706881,,-24.36201734
454,0.934048285,2.359578225,0.962664247,46.61450714,131.3368234,0.966764808,103.3666911,109.9714433,0.991853118,114.1350574,99.19771417,0.978197575,12.6582907,102.2323081,0.959857583,36.34362771,191.5983279,0.922544599,,-29.16915744
455,5.518884082,196.6748092,0.29231739,40.90366995,123.7698749,0.4965536,118.0275117,111.3469287,0.974076688,108.8015726,98.50293125,0.722788751,13.25209427,97.78591585,0.537579119,37.80156448,183.8943222,0.585802794,,-29.84985998
456,4.660212028,59.00640285,0.10631001,59.1544798,128.0937995,0.63304615,107.1380696,107.4749112,0.960773826,120.4074578,96.01026781,0.881210446,5.327871141,168.3535221,0.807065129,53.70603845,182.6515788,0.388300538,,-23.48517897
457,13.05357752,277.2150303,0.122100919,50.69398031,123.7768099,0.922997355,111.6620017,111.8826072,0.99069798,108.8201595,98.40417893,0.859846532,16.83761097,66.81250769,0.726338148,42.07661295,188.3422981,0.167734444,,-30.28678608
458,2.634950938,169.6896494,0.291353941,51.22867803,128.7472548,0.578321874,108.7066607,112.1846022,0.97633481,109.4438361,84.79255759,0.704877555,18.35844173,100.5334154,0.182920396,267.4859817,283.9131671,0.098498821,,-16.9771598
459,0.961426858,77.61263815,0.961185813,39.60014667,135.4331852,0.970678687,108.7596686,112.1566812,0.990252018,107.1343277,87.16907208,0.931803703,13.23668086,79.04211377,0.95468384,38.75888506,176.6074035,0.920081437,,-19.32575332
460,2.078551909,97.90415121,0.985360146,41.12300215,135.0417733,0.992175579,106.6612374,114.0853992,0.994032383,104.7958215,80.62498529,0.979639411,15.66500165,80.18586034,0.96632719,38.71853824,179.3811025,0.957828403,,-14.71038445
461,5.735907191,202.5254308,0.251582474,279.3111415,108.8726271,0.166840464,134.1802162,278.702467,0.541009426,110.7526508,81.03822211,0.542848706,9.986507651,41.89969811,0.671034276,45.52239157,156.7167663,0.427012265,,-179.7406891
